sex,cause,name,year,value,lastValue,rank
Male,Non-communicable diseases,High systolic blood pressure,1995,3862.078355,1425.81813,2
Male,Non-communicable diseases,Dietary risks,1995,3838.236925,1781.744555,3
Male,Non-communicable diseases,High LDL cholesterol,1995,2246.818345,827.9498482,4
Male,Non-communicable diseases,High body-mass index,1995,2038.941023,1560.387769,5
Male,Non-communicable diseases,High fasting plasma glucose,1995,1580.812553,1322.012706,6
Male,Non-communicable diseases,Occupational risks,1995,1141.46686,805.9575604,7
Male,Non-communicable diseases,Air pollution,1995,951.0222675,470.9214085,8
Male,Non-communicable diseases,Alcohol use,1995,747.6606813,940.4730534,9
Male,Non-communicable diseases,Drug use,1995,584.8312556,744.3005951,10
Male,Non-communicable diseases,Low physical activity,1995,516.8942669,217.9527211,11
Male,Non-communicable diseases,Impaired kidney function,1995,481.3936799,241.5616216,12
Male,Non-communicable diseases,Other environmental risks,1995,208.9037592,77.18261982,13
Male,Non-communicable diseases,Childhood maltreatment,1995,71.56707691,69.19312289,14
Male,Non-communicable diseases,Child and maternal malnutrition,1995,8.661669568,4.021618224,15
Male,Non-communicable diseases,Tobacco,1996,4423.504202,2081.450921,1
Male,Non-communicable diseases,High systolic blood pressure,1996,3670.789275,1425.81813,2
Male,Non-communicable diseases,Dietary risks,1996,3669.445825,1781.744555,3
Male,Non-communicable diseases,High LDL cholesterol,1996,2116.916073,827.9498482,4
Male,Non-communicable diseases,High body-mass index,1996,2008.748408,1560.387769,5
Male,Non-communicable diseases,High fasting plasma glucose,1996,1567.883526,1322.012706,6
Male,Non-communicable diseases,Occupational risks,1996,1109.791671,805.9575604,7
Male,Non-communicable diseases,Air pollution,1996,911.1019395,470.9214085,8
Male,Non-communicable diseases,Alcohol use,1996,777.1576792,940.4730534,9
Male,Non-communicable diseases,Drug use,1996,611.8358925,744.3005951,10
Male,Non-communicable diseases,Low physical activity,1996,492.9000778,217.9527211,11
Male,Non-communicable diseases,Impaired kidney function,1996,461.7592694,241.5616216,12
Male,Non-communicable diseases,Other environmental risks,1996,199.8317966,77.18261982,13
Male,Non-communicable diseases,Childhood maltreatment,1996,71.65742461,69.19312289,14
Male,Non-communicable diseases,Child and maternal malnutrition,1996,8.471723456,4.021618224,15
Male,Non-communicable diseases,Tobacco,1997,4177.800929,2081.450921,1
Male,Non-communicable diseases,Dietary risks,1997,3486.598599,1781.744555,2
Male,Non-communicable diseases,High systolic blood pressure,1997,3458.759736,1425.81813,3
Male,Non-communicable diseases,High LDL cholesterol,1997,1979.192797,827.9498482,4
Male,Non-communicable diseases,High body-mass index,1997,1972.473298,1560.387769,5
Male,Non-communicable diseases,High fasting plasma glucose,1997,1577.277661,1322.012706,6
Male,Non-communicable diseases,Occupational risks,1997,1076.212595,805.9575604,7
Male,Non-communicable diseases,Air pollution,1997,869.0903491,470.9214085,8
Male,Non-communicable diseases,Alcohol use,1997,800.7004821,940.4730534,9
Male,Non-communicable diseases,Drug use,1997,636.3332271,744.3005951,10
Male,Non-communicable diseases,Low physical activity,1997,467.2318308,217.9527211,11
Male,Non-communicable diseases,Impaired kidney function,1997,440.6250556,241.5616216,12
Male,Non-communicable diseases,Other environmental risks,1997,190.0664722,77.18261982,13
Male,Non-communicable diseases,Childhood maltreatment,1997,71.67785127,69.19312289,14
Male,Non-communicable diseases,Child and maternal malnutrition,1997,7.896410593,4.021618224,15
Male,Non-communicable diseases,Tobacco,1998,4010.522977,2081.450921,1
Male,Non-communicable diseases,Dietary risks,1998,3377.962373,1781.744555,2
Male,Non-communicable diseases,High systolic blood pressure,1998,3312.768226,1425.81813,3
Male,Non-communicable diseases,High body-mass index,1998,1969.135588,1560.387769,4
Male,Non-communicable diseases,High LDL cholesterol,1998,1891.841781,827.9498482,5
Male,Non-communicable diseases,High fasting plasma glucose,1998,1616.702785,1322.012706,6
Male,Non-communicable diseases,Occupational risks,1998,1059.70671,805.9575604,7
Male,Non-communicable diseases,Air pollution,1998,844.7048598,470.9214085,8
Male,Non-communicable diseases,Alcohol use,1998,830.0278765,940.4730534,9
Male,Non-communicable diseases,Drug use,1998,661.9751874,744.3005951,10
Male,Non-communicable diseases,Low physical activity,1998,451.246965,217.9527211,11
Male,Non-communicable diseases,Impaired kidney function,1998,426.7387285,241.5616216,12
Male,Non-communicable diseases,Other environmental risks,1998,184.0919023,77.18261982,13
Male,Non-communicable diseases,Childhood maltreatment,1998,71.74042382,69.19312289,14
Male,Non-communicable diseases,Child and maternal malnutrition,1998,7.099732715,4.021618224,15
Male,Non-communicable diseases,Tobacco,1999,3818.12535,2081.450921,1
Male,Non-communicable diseases,Dietary risks,1999,3230.164583,1781.744555,2
Male,Non-communicable diseases,High systolic blood pressure,1999,3136.073784,1425.81813,3
Male,Non-communicable diseases,High body-mass index,1999,1946.468678,1560.387769,4
Male,Non-communicable diseases,High LDL cholesterol,1999,1789.150443,827.9498482,5
Male,Non-communicable diseases,High fasting plasma glucose,1999,1628.505349,1322.012706,6
Male,Non-communicable diseases,Occupational risks,1999,1037.159953,805.9575604,7
Male,Non-communicable diseases,Alcohol use,1999,853.7777096,940.4730534,8
Male,Non-communicable diseases,Air pollution,1999,813.0688924,470.9214085,9
Male,Non-communicable diseases,Drug use,1999,680.0425574,744.3005951,10
Male,Non-communicable diseases,Low physical activity,1999,430.7636549,217.9527211,11
Male,Non-communicable diseases,Impaired kidney function,1999,410.3102609,241.5616216,12
Male,Non-communicable diseases,Other environmental risks,1999,176.1272773,77.18261982,13
Male,Non-communicable diseases,Childhood maltreatment,1999,71.86389998,69.19312289,14
Male,Non-communicable diseases,Child and maternal malnutrition,1999,6.880172778,4.021618224,15
Male,Non-communicable diseases,Tobacco,2000,3609.982001,2081.450921,1
Male,Non-communicable diseases,Dietary risks,2000,3057.886928,1781.744555,2
Male,Non-communicable diseases,High systolic blood pressure,2000,2934.517002,1425.81813,3
Male,Non-communicable diseases,High body-mass index,2000,1905.376587,1560.387769,4
Male,Non-communicable diseases,High LDL cholesterol,2000,1680.301702,827.9498482,5
Male,Non-communicable diseases,High fasting plasma glucose,2000,1592.051011,1322.012706,6
Male,Non-communicable diseases,Occupational risks,2000,1008.870994,805.9575604,7
Male,Non-communicable diseases,Alcohol use,2000,876.9073626,940.4730534,8
Male,Non-communicable diseases,Air pollution,2000,774.3452365,470.9214085,9
Male,Non-communicable diseases,Drug use,2000,685.8454483,744.3005951,10
Male,Non-communicable diseases,Low physical activity,2000,406.4871476,217.9527211,11
Male,Non-communicable diseases,Impaired kidney function,2000,389.9141493,241.5616216,12
Male,Non-communicable diseases,Other environmental risks,2000,166.1941818,77.18261982,13
Male,Non-communicable diseases,Childhood maltreatment,2000,72.25407527,69.19312289,14
Male,Non-communicable diseases,Child and maternal malnutrition,2000,6.632166645,4.021618224,15
Male,Non-communicable diseases,Tobacco,2001,3438.66262,2081.450921,1
Male,Non-communicable diseases,Dietary risks,2001,2911.07525,1781.744555,2
Male,Non-communicable diseases,High systolic blood pressure,2001,2762.567621,1425.81813,3
Male,Non-communicable diseases,High body-mass index,2001,1871.137199,1560.387769,4
Male,Non-communicable diseases,High LDL cholesterol,2001,1586.772865,827.9498482,5
Male,Non-communicable diseases,High fasting plasma glucose,2001,1540.334216,1322.012706,6
Male,Non-communicable diseases,Occupational risks,2001,990.0089103,805.9575604,7
Male,Non-communicable diseases,Alcohol use,2001,912.1060829,940.4730534,8
Male,Non-communicable diseases,Air pollution,2001,744.2477813,470.9214085,9
Male,Non-communicable diseases,Drug use,2001,698.2508232,744.3005951,10
Male,Non-communicable diseases,Low physical activity,2001,386.3720428,217.9527211,11
Male,Non-communicable diseases,Impaired kidney function,2001,374.52655,241.5616216,12
Male,Non-communicable diseases,Other environmental risks,2001,157.9975674,77.18261982,13
Male,Non-communicable diseases,Childhood maltreatment,2001,72.98088867,69.19312289,14
Male,Non-communicable diseases,Child and maternal malnutrition,2001,6.421979519,4.021618224,15
Male,Non-communicable diseases,Tobacco,2002,3328.513447,2081.450921,1
Male,Non-communicable diseases,Dietary risks,2002,2818.741807,1781.744555,2
Male,Non-communicable diseases,High systolic blood pressure,2002,2638.453692,1425.81813,3
Male,Non-communicable diseases,High body-mass index,2002,1861.322723,1560.387769,4
Male,Non-communicable diseases,High LDL cholesterol,2002,1524.758123,827.9498482,5
Male,Non-communicable diseases,High fasting plasma glucose,2002,1499.068085,1322.012706,6
Male,Non-communicable diseases,Occupational risks,2002,989.6981647,805.9575604,7
Male,Non-communicable diseases,Alcohol use,2002,942.7262476,940.4730534,8
Male,Non-communicable diseases,Air pollution,2002,728.0619948,470.9214085,9
Male,Non-communicable diseases,Drug use,2002,706.3704394,744.3005951,10
Male,Non-communicable diseases,Low physical activity,2002,373.7199509,217.9527211,11
Male,Non-communicable diseases,Impaired kidney function,2002,366.4145956,241.5616216,12
Male,Non-communicable diseases,Other environmental risks,2002,152.5277294,77.18261982,13
Male,Non-communicable diseases,Childhood maltreatment,2002,72.88787866,69.19312289,14
Male,Non-communicable diseases,Child and maternal malnutrition,2002,5.883320799,4.021618224,15
Male,Non-communicable diseases,Tobacco,2003,3203.230472,2081.450921,1
Male,Non-communicable diseases,Dietary risks,2003,2706.109497,1781.744555,2
Male,Non-communicable diseases,High systolic blood pressure,2003,2491.531098,1425.81813,3
Male,Non-communicable diseases,High body-mass index,2003,1839.660791,1560.387769,4
Male,Non-communicable diseases,High LDL cholesterol,2003,1453.235043,827.9498482,5
Male,Non-communicable diseases,High fasting plasma glucose,2003,1443.291003,1322.012706,6
Male,Non-communicable diseases,Occupational risks,2003,984.2132306,805.9575604,7
Male,Non-communicable diseases,Alcohol use,2003,966.6022588,940.4730534,8
Male,Non-communicable diseases,Drug use,2003,711.3107651,744.3005951,9
Male,Non-communicable diseases,Air pollution,2003,707.6258396,470.9214085,10
Male,Non-communicable diseases,Low physical activity,2003,357.8475068,217.9527211,11
Male,Non-communicable diseases,Impaired kidney function,2003,354.8441398,241.5616216,12
Male,Non-communicable diseases,Other environmental risks,2003,145.7966732,77.18261982,13
Male,Non-communicable diseases,Childhood maltreatment,2003,72.58618415,69.19312289,14
Male,Non-communicable diseases,Child and maternal malnutrition,2003,5.837892923,4.021618224,15
Male,Non-communicable diseases,Tobacco,2004,3000.079432,2081.450921,1
Male,Non-communicable diseases,Dietary risks,2004,2512.137187,1781.744555,2
Male,Non-communicable diseases,High systolic blood pressure,2004,2273.380678,1425.81813,3
Male,Non-communicable diseases,High body-mass index,2004,1770.36905,1560.387769,4
Male,Non-communicable diseases,High fasting plasma glucose,2004,1355.977582,1322.012706,5
Male,Non-communicable diseases,High LDL cholesterol,2004,1329.985819,827.9498482,6
Male,Non-communicable diseases,Alcohol use,2004,967.5976366,940.4730534,7
Male,Non-communicable diseases,Occupational risks,2004,957.6887488,805.9575604,8
Male,Non-communicable diseases,Drug use,2004,712.8334441,744.3005951,9
Male,Non-communicable diseases,Air pollution,2004,664.7627551,470.9214085,10
Male,Non-communicable diseases,Impaired kidney function,2004,333.2042212,241.5616216,11
Male,Non-communicable diseases,Low physical activity,2004,330.0753452,217.9527211,12
Male,Non-communicable diseases,Other environmental risks,2004,134.9356769,77.18261982,13
Male,Non-communicable diseases,Childhood maltreatment,2004,72.08810379,69.19312289,14
Male,Non-communicable diseases,Child and maternal malnutrition,2004,5.417804953,4.021618224,15
Male,Non-communicable diseases,Tobacco,2005,2854.851714,2081.450921,1
Male,Non-communicable diseases,Dietary risks,2005,2378.432082,1781.744555,2
Male,Non-communicable diseases,High systolic blood pressure,2005,2114.260715,1425.81813,3
Male,Non-communicable diseases,High body-mass index,2005,1726.414413,1560.387769,4
Male,Non-communicable diseases,High fasting plasma glucose,2005,1302.477404,1322.012706,5
Male,Non-communicable diseases,High LDL cholesterol,2005,1245.851351,827.9498482,6
Male,Non-communicable diseases,Alcohol use,2005,979.2849154,940.4730534,7
Male,Non-communicable diseases,Occupational risks,2005,939.6559341,805.9575604,8
Male,Non-communicable diseases,Drug use,2005,719.1184212,744.3005951,9
Male,Non-communicable diseases,Air pollution,2005,636.3654031,470.9214085,10
Male,Non-communicable diseases,Impaired kidney function,2005,318.766406,241.5616216,11
Male,Non-communicable diseases,Low physical activity,2005,310.1249998,217.9527211,12
Male,Non-communicable diseases,Other environmental risks,2005,126.6183875,77.18261982,13
Male,Non-communicable diseases,Childhood maltreatment,2005,72.13468566,69.19312289,14
Male,Non-communicable diseases,Child and maternal malnutrition,2005,5.034695119,4.021618224,15
Male,Non-communicable diseases,Tobacco,2006,2778.95296,2081.450921,1
Male,Non-communicable diseases,Dietary risks,2006,2318.471978,1781.744555,2
